A,B,Class
2.6086145462919808,-3.450807726755963,0.0
0.05517818892822822,-0.08599694924709533,0.0
0.9816079839291864,-0.8047905947041423,0.0
0.6225876501715728,-0.45704799795962725,0.0
-1.950073739698402,0.4222611630048788,0.0
0.3509748406317492,-1.12673174856444,0.0
0.1147283624956418,-1.7915364628270545,0.0
1.4268200749383504,3.164122338033268,0.0
0.5670559780139516,-0.300091106889986,0.0
4.14326109025996,1.2156337184568455,0.0
-1.4626117761899264,0.7065436107778834,0.0
-0.2516601926351927,2.949177076367632,0.0
1.2072330021133997,-0.7247613497482154,0.0
3.107218332407953,0.5310122575705813,0.0
3.2054185283221712,0.9018573728831585,0.0
0.5970768625934968,-0.474490295832544,0.0
3.904227564873823,0.9373864269864258,0.0
1.1135927641874945,-0.9840637033416082,0.0
3.5968980760212492,0.7375171747278283,0.0
0.6350067145391278,0.06588950637736263,0.0
0.6338933973824793,-0.05990282598097062,0.0
-0.3711285988115156,0.2195060065611421,0.0
2.321384935343809,2.4884778671213645,0.0
-0.9774311250684926,-1.5819498647395702,0.0
3.1515310672043046,2.2679042482664777,0.0
-0.20508145127901042,-1.7965308295000653,0.0
-1.692018808570018,-0.5593490390410701,0.0
-0.8227614308916646,3.253154074197757,0.0
-1.6604457729866358,2.5947671112707127,0.0
2.77685697064054,1.4630684847447841,0.0
1.006613094392466,0.23979504917619732,0.0
3.7342721405160932,2.279979873488367,0.0
0.3179310816150752,0.3206414593995012,0.0
3.9879935397571433,1.644204856242872,0.0
-2.053533886183751,-4.161309542949451,0.0
0.9101746049417349,-0.4810049391244781,0.0
-2.144676301626186,0.36061330418413556,0.0
1.112597946218106,-3.5894909117558824,0.0
0.3775580673926603,-0.8746184853682437,0.0
1.2650020323137996,-0.6764217688676483,0.0
0.5161056260468696,3.453196391866922,0.0
0.9607390822351212,-0.1432327243048841,0.0
-2.256815998243451,-0.7261733706825266,0.0
-0.2853758226940366,-1.688922253493992,0.0
-1.0332818567163589,-1.5336193626089003,0.0
0.7993456150424532,-1.2061514851599846,0.0
0.13690055259966563,-1.8863760169261155,0.0
0.30948668125175166,3.326603914472901,0.0
-1.0075800972968816,-1.5125723128260957,0.0
1.4508529283816365,3.087203374381726,0.0
0.8439691347721505,0.823688673554099,0.0
-2.375080349343095,0.4873073317420384,0.0
3.044376338251788,0.6188549713390322,0.0
-0.10787810211833501,0.11386664490737308,0.0
3.2300707881269006,1.4772415437076634,0.0
1.1254317488958454,0.24339915742620133,0.0
-3.6916593865714424,-3.1466260382800804,0.0
4.040070053305757,-2.453230530011188,0.0
1.618112673855344,2.9388957685159345,0.0
0.9778206059683344,2.6124108202235132,0.0
3.975359072557603,0.4037285380361095,0.0
-1.3306595024761394,1.4990454608132144,0.0
-2.1751843707262903,1.6100335655218385,0.0
0.299021395796685,0.06053440290893732,0.0
0.49236712928314524,0.08124356722783747,0.0
4.176401157665339,-1.0224125077537474,0.0
-1.7377870367778359,-0.6271877898930937,0.0
-0.2723827462900104,3.0147536241343804,0.0
0.1255367068650767,-1.9380403412995224,0.0
0.8726839095005448,-0.11805896973524306,0.0
-2.0105925935834716,1.2789479736706961,0.0
0.8584268014241123,-0.45237556531029766,0.0
0.666797102427378,0.15864113967017912,0.0
1.2425792939840583,-0.874605372325309,0.0
1.1142054727157218,0.3688586152745978,0.0
-1.8270018985398762,-1.093141030477795,0.0
-0.8448135408594855,-1.759186907849714,0.0
3.800285682906667,0.01743191936815744,0.0
-0.08868749231130901,-0.11239756827267228,0.0
0.6199305359552634,-0.16490323172289822,0.0
1.3264482800057613,0.2395439467192416,0.0
-2.3135694754013025,-0.7023992590128895,0.0
-0.04019146619680044,0.1275388019487339,0.0
-1.045407749312721,3.512534177121402,0.0
0.842924039850096,0.4528360450234078,0.0
4.296737740283124,-0.09332113925538149,0.0
-2.4169043441983216,0.9691142845954732,0.0
-2.5624245615173558,0.43441036376777803,0.0
-0.2118077787562619,0.04050298245188326,0.0
0.6588466758286845,0.6572381277150027,0.0
0.3985259605995176,0.35230461065400526,0.0
3.4657939552661463,-1.2699252086762478,0.0
0.7182151230168041,-0.49133193309204626,0.0
-0.9433718637434118,-1.8277372139391663,0.0
1.4391571708212085,-4.045410838872872,0.0
4.181186536178468,-1.294936486398954,0.0
4.002565070649654,-1.0842169381817723,0.0
-2.2817432008245015,-0.9313347785676106,0.0
-0.0050833168666303274,3.2553302675561904,0.0
1.0004865978142021,-0.3379301365585073,0.0
0.6021733996549724,-0.19693058256973656,0.0
-0.03756250025362928,3.392686461571866,0.0
1.0600863897526436,-4.197963259719317,0.0
0.3023586386749649,0.13886827608842364,0.0
-0.8075432881498326,-1.4019462467826282,0.0
-0.376150946719255,0.4509945361169952,0.0
2.753812664325259,-3.0275486037727504,0.0
0.3064420865381394,0.10732849361696428,0.0
-0.05657434991094999,-0.01188892976084624,0.0
0.9022387958462453,-0.9667217415758184,0.0
0.7012817133796865,0.29888099503307264,0.0
-3.033982288572887,-3.3058969986205256,0.0
2.9419271487732184,-3.508318600656668,0.0
-1.5022337365777898,-1.5516764616334775,0.0
-0.5031020903511043,3.0383995775386796,0.0
0.23007120318397528,2.9207636514375057,0.0
1.0481742330280208,-1.1102324036500344,0.0
3.8398906957938213,-0.26444862411863723,0.0
-0.3903365131977678,-1.5442537052069354,0.0
-2.325510618608696,1.1102610733242404,0.0
-3.703141026591447,-3.089762425177102,0.0
-1.6253898282733883,-1.6801339265659467,0.0
1.0104295017853406,2.8657137438397378,0.0
-2.402678131022409,0.3904243322851923,0.0
-0.1366987688682316,-0.03675658307736074,0.0
-3.7510058022372736,-2.456816545816235,0.0
1.6697438412840184,-4.221035173377142,0.0
0.9734843882670612,-0.46516256089940666,0.0
3.031818248354052,-3.6184449758109913,0.0
-0.7179796440119667,2.8220183069685008,0.0
0.10473000592751144,0.13697445534526842,0.0
0.48862707016877704,-0.16932915971094087,0.0
1.4404869952416623,-3.4844943835724735,0.0
0.5621758246419887,-0.032331072724172516,0.0
-2.4863033896787146,0.3934372079647049,0.0
-1.8341767599540015,-1.1129707116399203,0.0
4.6970412595049496,1.034935750143839,0.0
3.6078512331981916,-0.21987999970433375,0.0
-2.760166340848667,1.9031168749913738,0.0
3.486154297117337,-2.099705077875234,0.0
-2.3080516385463463,0.23233557159176182,0.0
-0.38515363797147484,3.135565169540296,0.0
-1.5048590167074383,-1.6899701960193747,0.0
0.4644900358361378,-0.705073903714999,0.0
3.8067974443505026,-2.225718465197829,0.0
0.9452812698848694,-1.4482031699686024,0.0
-0.8690810590753227,-1.7287102966099153,0.0
-0.8246568691598997,2.9077202847417816,0.0
-2.3702661665751297,0.607861769779758,0.0
-3.022734663770247,-3.157616041453234,0.0
-0.2601407188391118,-1.469293894921363,0.0
2.4748261956829056,2.014915939887909,0.0
4.265442696140492,0.368560489194511,0.0
-2.0860916775379277,0.20704772544170175,0.0
0.44807016645575815,-1.4935653748727766,0.0
2.664420781419172,-3.076984645222972,0.0
1.0598596110155782,-0.670901661544264,0.0
3.7429750856671613,-0.5420504592352637,0.0
-0.6726070333853513,-1.5016382402226003,0.0
-1.1741967375987814,2.1042922118453236,0.0
0.6097086433657288,0.1434285517538964,0.0
0.5488216074250296,-4.685084542359052,0.0
0.4347139877681317,-1.0064870234941374,0.0
0.3470117659027243,-1.2149320783670288,0.0
0.3409715674576562,-1.3314374974671344,0.0
3.3861846874019457,0.7675672331398214,0.0
2.7037625175456848,2.2087800833563938,0.0
1.2472613062344973,-0.63941879964058,0.0
0.8833642025220799,-0.7802513190410411,0.0
-1.3646616926488553,2.832878085112224,0.0
-0.3247034703285982,-1.7248205171092401,0.0
-2.533327556044346,1.5187470854658147,0.0
1.6715750205536657,-3.8853688433279343,0.0
3.554830709297912,2.3425513374311975,0.0
0.8078157356287554,0.21422114196692107,0.0
0.29013089425887784,-4.768492388312492,0.0
-2.1990102687132063,-0.5134866813676713,0.0
-2.282751631057695,2.000456554547912,0.0
-2.5029025245858323,-0.26521980526517874,0.0
0.8530722804779771,3.4881093054691683,0.0
0.6746567427380927,2.9043489771936666,0.0
-2.3435978932189427,0.22437201919984595,0.0
-2.1362241645848776,0.91166808326852,0.0
4.446854595826721,0.5976313358294543,0.0
-1.9390201228521928,0.9972043136016615,0.0
3.1822924668879575,-0.685808549886969,0.0
-1.2584634733908482,-1.7996278250602802,0.0
-1.0252742905564356,-1.509450953005437,0.0
2.3844071931484914,-4.050473760686053,0.0
3.476050811922671,0.43767850868541575,0.0
0.9992364433088481,-0.20395309976464776,0.0
0.14526113225682188,0.23333825064612365,0.0
2.319124668322499,2.4480471609513788,0.0
3.7149706915517804,0.32185017230114765,0.0
-0.2528166092101097,-0.8057363392875632,0.0
-3.0662158899325145,-3.6584994148620202,0.0
3.5899137126644627,-1.736501811298571,0.0
3.4735250400000326,-0.98864683017914,0.0
2.002205024262097,3.070842821002526,0.0
-2.606058818029459,-0.28612017806283063,0.0
1.059856022690244,-0.1369158970420143,0.0
0.2173477953450316,-0.44274388768398587,0.0
0.2686870718377687,-1.7421854396743341,0.0
-1.47840654158885,-4.39833178156155,0.0
-1.243863933455581,-0.1749800631915196,0.0
-0.4632452880238639,-1.5957941232460187,0.0
3.567736067334831,1.3336533115110443,0.0
-2.0798223511163787,0.005922896913890294,0.0
3.6984342980274456,-0.5812710166602425,0.0
-2.440820328026505,-0.5226607936786087,0.0
-1.3148193880459131,-1.273549779892642,0.0
-1.349236008099017,-1.1183909587470025,0.0
0.3910097226546032,0.14445836572082552,0.0
0.5396294577493225,-0.26113159920965134,0.0
0.7763940016254915,-0.07623844257285667,0.0
1.8434887824322148,-4.193120087485739,0.0
-1.435445775035089,1.6527048377865379,0.0
0.9634170593632789,2.430066103089929,0.0
1.2137340937110719,-0.46817622293332095,0.0
0.02903640377402745,-1.751645367412684,0.0
0.3053494880118329,-0.12891951711811309,0.0
0.4449999329641406,0.3653043333131103,0.0
0.24254715985655284,0.2848532971085333,0.0
-2.985598141658838,0.39545090163493446,0.0
0.0495011354713267,-1.427328827539172,0.0
3.344473146417478,2.6712901986248587,0.0
1.814556602368194,3.457832859194726,0.0
0.3407528701989019,-1.6349150265869814,0.0
0.7416671761094422,-4.390556945893936,0.0
0.32649967898259347,-0.3799154980142238,0.0
0.6691702017834034,-4.603458243850472,0.0
0.3185806623510772,0.12570175495249014,0.0
-0.35351822195842175,-1.5840288182281785,0.0
0.14359613449632377,0.1424225260003836,0.0
-0.9351649539825682,-1.4014713876832174,0.0
-2.4681329985870573,0.1888892042046853,0.0
0.11798652863244333,-0.0299498410162663,0.0
0.8085746769884345,-0.39467200224298066,0.0
-2.2929314917581087,-0.8028071575370372,0.0
3.929155976690457,1.445830953129909,0.0
0.9839141927913443,0.28969289483571115,0.0
0.8290040637494065,-1.0589660889230486,0.0
0.3122420403887114,0.105394906760018,0.0
0.8142189531204191,0.4362405107708456,0.0
1.6068006136117814,2.879950431815619,0.0
3.4527585799432834,-2.1120390153404696,0.0
-1.2654405236997728,-1.306968284244296,0.0
-2.1757323059147105,2.2836571171272735,0.0
-1.6392037184074104,-1.6595772685486565,0.0
-0.722721121184235,-5.118075411230004,0.0
0.23602042467190626,3.006672818918667,0.0
-0.6373501733518389,3.338824969474325,0.0
-0.4767635686962162,-1.5514674384315932,0.0
3.863905072906461,-1.3122385376299013,0.0
0.9597072903759356,-0.29784418605977403,0.0
-1.6884305337596988,3.182315792327882,0.0
0.939815865443892,-0.07948214323579314,0.0
-1.8720092713309398,2.2508955646538524,0.0
3.8104093976198254,-1.3272939720515606,0.0
0.7048652842456994,-0.16583811183171637,0.0
-1.972361556033744,-0.07586732127513889,0.0
3.640340743753737,-2.159271598513785,0.0
-2.027012937346235,-0.5995067941043163,0.0
0.4762576652488143,0.27787967322490603,0.0
-0.1916560964292682,0.5047353003531636,0.0
3.974940554140829,1.283657396320871,0.0
3.169997232771351,-2.4736603391342933,0.0
-1.3905742932132148,2.616870487006958,0.0
0.1919987493716729,-0.08448464467171049,0.0
-0.38132447493120325,-1.5528853028759053,0.0
0.0005507289486737788,0.019340017525265596,0.0
0.8969758073616471,0.5376263801062533,0.0
3.4059429114883333,1.1725521020907288,0.0
1.024846794532094,-0.3946111787795671,0.0
1.2018889112490905,0.4615049339692462,0.0
0.8137926125255257,-0.11379135515587066,0.0
-2.1154254384067075,1.4823150218692194,0.0
0.655062722338096,-1.3334951026902004,0.0
-0.8587201777546474,-4.489287102178463,0.0
0.9021940009369743,-1.121141018223138,0.0
0.42174024230666624,0.20420449555113407,0.0
0.8548723886339618,-0.7756095190748873,0.0
3.358444208264334,-0.42667292164727955,0.0
0.5721073146399585,-0.4614965615234566,0.0
0.6941124613175986,-0.012916919826729753,0.0
-1.6247135272160582,2.454009913137251,0.0
-1.7027771233111455,1.0623556380508716,0.0
-2.446475758553898,0.6260968900417397,0.0
0.32390868375764786,0.23508417039748594,0.0
-1.2734722658321134,2.8672178281142937,0.0
-1.3606735679150117,-1.7077001138972667,0.0
3.3687338730243677,-0.636797905405183,0.0
0.2540726585756904,-0.5132327566674985,0.0
0.9777822058826408,-0.4838362356509106,0.0
-2.3459025353791683,-1.2289149275753384,0.0
1.4852931196032597,2.619496165082935,0.0
0.5621886296426357,-0.9603629998983992,0.0
1.2974823217424607,-0.6227045473137722,0.0
-1.0561413578415333,-1.5087729120713822,0.0
0.5741328306851676,-0.7977082061067828,0.0
2.1867350309466698,-3.75318712136552,0.0
1.2617211484688466,3.664399061904235,0.0
1.7162423163690672,3.354410429875628,0.0
-0.19452504811992827,-1.6411225106993848,0.0
-0.6278247972972535,2.8866759036143703,0.0
0.41798502065158144,-0.8803645215172404,0.0
-1.7460109651896412,-1.5092587065791414,0.0
0.6048510374339656,-1.0885191957382103,0.0
-2.235875288058668,-0.6985895506024364,0.0
0.135161533194276,0.5445571137248231,0.0
-1.541763222289151,-1.3930603575891336,0.0
-1.7277653415692504,0.4022780479742731,0.0
0.422191288423421,2.5542867673856184,0.0
-0.8435690274499659,-1.2747401591495233,0.0
-1.8862427366788628,-0.4753115162510558,0.0
0.9623998798091286,0.13812622922057224,0.0
0.6314790169550586,0.4764141687423085,0.0
-2.2961181719390384,-4.2145106377557715,0.0
-1.4729953920243084,-1.7397399113531185,0.0
-2.1476014124220764,-1.4950459759461652,0.0
3.0893579707943823,1.2697554287470438,0.0
3.550028782407112,2.132211202809889,0.0
4.0336230334840115,0.963365463993544,0.0
-1.845584500804172,0.7041769281604464,0.0
-0.15601390040045782,-1.5074760971903989,0.0
-0.028255940721026218,0.16988350110056594,0.0
0.4508937487298332,0.045700145598479264,0.0
-1.0937887011940834,-1.747868160048721,0.0
-0.5100015269348028,-1.219145497402741,0.0
0.9350670600445455,-0.437450653147339,0.0
0.12285677412031247,0.34138263948509295,0.0
0.5424338966756209,3.2789118611057964,0.0
-2.389981041531797,0.28348586374898055,0.0
3.2956519721216306,-2.2026919155342193,0.0
-0.22915018059530548,-0.3690879283391942,0.0
1.0077651092288205,0.15436176761928247,0.0
1.9112278188934158,-3.209266940014337,0.0
0.1694078189861749,3.1056171399603336,0.0
-1.1496811216392389,-1.9826802134412016,0.0
3.9772664158496465,-0.1920681388689574,0.0
2.9278681497641026,-2.946779489417136,0.0
0.591519496179904,0.24567517428176752,0.0
0.6378382357954251,0.17793678966203996,0.0
0.6485165610926721,0.42156541714237183,0.0
3.9395779960733224,-0.015937963449726675,0.0
-0.8746076625670949,2.6921221000261975,0.0
2.6218562475728757,1.8776301789624965,0.0
0.9814512439882797,0.033963903619349714,0.0
-1.4882036626721538,2.5436947796475358,0.0
-0.5574648875031368,-1.296237758404245,0.0
-0.017895965166098815,0.39079772340490604,0.0
-0.7608773279534536,3.164765336697926,0.0
0.7606953705620926,-0.6646175363261801,0.0
4.443581113335133,1.0980755000789646,0.0
-1.9873997801583747,3.1040360852676887,0.0
3.6216503136380123,-1.5588361210947685,0.0
-1.0790785569688666,-4.171934594255676,0.0
-2.5193010644945275,0.8343914841928853,0.0
-1.6558170272827177,-1.6600874995268262,0.0
0.6618726686295424,-0.24011502555867137,0.0
0.7998783606164116,0.02196402311918015,0.0
0.8488957864615021,-0.7102192008732101,0.0
3.1246687979012866,2.0790976855635215,0.0
1.396986108440425,-4.083619453922256,0.0
0.3539409861372752,0.41349608980787333,0.0
4.561257973459702,-0.39232394919437646,0.0
0.9242783316877754,-0.19766462143516023,0.0
0.9290042284847887,-0.2506447792335167,0.0
-0.5590737369593247,3.6427255427686975,0.0
-0.3071079042036562,-1.7215599855925101,0.0
-0.5475867320726103,-1.6613515420474034,0.0
0.3800022944321398,0.44191628136353983,0.0
0.20311300067644203,0.042785769225413606,0.0
3.127424861647947,2.6165841497083067,0.0
0.700457686437626,-1.1549122865059092,0.0
3.8740007794352076,-0.9221447768009908,0.0
0.22764085574655746,0.43489435613830607,0.0
0.30751113096955657,0.12322267542359953,0.0
-0.7153317552197521,-1.3048088910094648,0.0
-2.9660741799406436,0.14376703087303278,0.0
-2.042558487465947,-0.812642944556268,0.0
-0.15090524759533286,-1.7050023312834384,0.0
0.6616307202593738,-0.07161102473064052,0.0
-1.2295402993328617,-2.18077776374902,0.0
3.476536641901305,1.0401402706745726,0.0
-1.0516595309069383,3.034602965085547,0.0
0.9794342569671768,0.09501422848654355,0.0
2.3902463767124247,3.0975950816928126,0.0
-0.017933388995183472,0.373736421370652,0.0
-0.31804072061385047,-0.44098502734841394,0.0
4.307218885105482,-0.8670183688751706,0.0
0.27084626453552557,0.04231195058175366,0.0
-0.8750672259226482,2.6493949727629347,0.0
-0.38810203605223886,3.2791184666805715,0.0
-1.778926073701344,-1.4274777118097353,0.0
-0.70288497663767,-1.9760690509532168,0.0
0.4692784253033292,0.33887540418307516,0.0
3.6710622145099876,-1.443416609228412,0.0
-2.282739449792029,1.3097333419379873,0.0
0.38955971215658675,3.3083252218885417,0.0
2.6913346896939565,-2.5795508929864814,0.0
-0.9094934443000587,-1.738848033892328,0.0
-1.973322350575355,-0.8127163153677184,0.0
-0.3122820486024059,-1.6034813304806645,0.0
-1.766716108526681,-1.8398165061071843,0.0
-2.8059426754422767,0.4201481729896708,0.0
-0.04287540296236192,0.5136073793021654,0.0
2.367627479429763,2.7556007084350345,0.0
1.0352003623725352,-0.5242928000529558,0.0
-0.6056686565093654,-1.7566695980419436,0.0
0.6643934950796864,0.5492617821014503,0.0
-1.8190296504000543,1.6191250710555267,0.0
-0.7122537395882159,-1.8979570453787,0.0
0.6110728828221339,-1.2484962575163834,0.0
-1.171552526608963,-1.3467605002969023,0.0
-0.06997406945625062,0.24775195356207924,0.0
0.42982988380165676,-0.9984513060103674,0.0
-0.6591738332180573,0.28008569816545426,0.0
0.22511044902751204,0.5644748704929702,0.0
-0.5074499185444908,-1.4919290692010634,0.0
0.6084263995225258,-0.07222623409984685,0.0
-0.9787581711691896,2.977171676253614,0.0
-2.723131500402114,-0.8416948485967866,0.0
0.5790046617017457,-1.9136308541344647,0.0
-0.2714877322468976,-1.8223549375064287,0.0
2.229192528574792,2.046655730826173,0.0
0.21800012463633717,-0.051719454260899245,0.0
0.25794511284731814,-0.10051185539266562,0.0
4.229193407106592,1.1175898554276045,0.0
1.2274231792392363,-4.152898434583491,0.0
0.9501661473241528,-1.213212648901115,0.0
0.9399537222169456,3.0438539048433704,0.0
0.2608943990099519,0.03960225108462492,0.0
3.362315504698391,2.6712914787449917,0.0
-1.5905644729996324,2.8819939562495107,0.0
-1.0896987173366695,2.243474817800492,0.0
0.8734577074436598,0.3712531089394708,0.0
0.9899695100681554,2.7835117039903023,0.0
-1.676898155067455,-1.3964964596610014,0.0
0.7215494403386558,-1.378486612360804,0.0
-1.169238312370617,-1.7982038359850852,0.0
0.41950535743029593,0.7768603488379563,0.0
0.8490689034901462,0.130196375624495,0.0
-0.056497672812431565,-1.5648129320006905,0.0
-1.5426691851525745,-0.8986689745731309,0.0
2.925014858093076,2.4281684575775397,0.0
4.49718882283669,1.5499837659526863,0.0
0.9078344790234006,0.023624155437626776,0.0
0.6262256770023906,-1.2445832382925706,0.0
-1.317620727356135,-1.0638740618383409,0.0
1.2287107862751157,3.2259450058385104,0.0
-1.8459700139594473,-0.33846569520628766,0.0
1.0990104764635273,-1.1563063035678165,0.0
0.9015552859476286,-0.8145384557922597,0.0
1.761712921560588,-3.800592868962408,0.0
0.42853052317131746,-1.2629007890872612,0.0
-2.3955042963050674,-0.6196812040609866,0.0
0.026372689113596304,0.36425213672714063,0.0
-0.40849165581971536,2.840347715855798,0.0
3.6322532100847944,0.17711197017566643,0.0
2.107964342616276,-3.5158464296800043,0.0
-0.27305494792568696,0.3481116749565705,0.0
4.346644458258461,0.7495778418908551,0.0
0.04065520777307809,0.30883528754015577,0.0
1.167648372635452,-4.605041327093294,0.0
3.7460644470273436,2.334663508329519,0.0
-0.3373026755974432,-2.0062618797718192,0.0
-1.7482965223391793,-1.1394133479100805,0.0
2.7260188776026983,-2.8647770247565467,0.0
3.6528467998242578,-1.7808724993661103,0.0
1.6964263337799028,3.2562368311711234,0.0
3.6436499198116,-1.8397384760559499,0.0
2.7541104592306107,-2.4413025653426628,0.0
2.299677367696624,3.1119180285704977,0.0
0.4800760765863732,0.16161217359808328,0.0
-0.3034289097192606,0.10265364596740131,0.0
0.9571856194874211,0.3261028558231131,0.0
-0.4095467716300914,0.05148889340876117,0.0
-1.163395504494318,2.625116014426665,0.0
1.6276438151617953,3.5231870654590645,0.0
-2.1765060761030792,0.45399343831381767,0.0
3.6803935885641077,0.4875727964026606,0.0
-0.6551682556336065,-4.335047270834135,0.0
0.8856220244354003,-1.08018198842249,0.0
-0.5715100402905979,2.7561894787535066,0.0
0.15662806721674163,0.5623632292281945,0.0
-0.676692887612897,2.8608158224097364,0.0
-0.06351906009197109,0.6071705672794636,0.0
0.8654491250533054,-0.2190878274543271,0.0
0.8034797118294204,-0.6342293608293114,0.0
4.056028791541103,0.5930278912007944,0.0
0.49195059918208406,0.29174186670825375,0.0
1.0689308933484658,-4.374121529405899,0.0
4.180660561312564,-1.3044082007561992,0.0
3.0867456987120576,2.003519333407994,0.0
-3.100013815378791,-3.5282608409821634,0.0
0.8790663310759993,-0.988749183132708,0.0
-1.03376539483057,2.7154287607566743,0.0
0.03838759925755009,0.06421993711754612,0.0
-2.30795010714463,0.3113685502929197,0.0
-2.6969626714318404,1.0224276978133369,0.0
-2.3218218546709037,2.4932397749515633,0.0
0.7414351137691527,0.37609882252866406,0.0
1.2776972823554171,3.3792800321004752,0.0
0.29587704738829046,0.17542475035032454,0.0
2.962600181159005,0.7070377661130921,0.0
0.15320884863292306,-0.092996717973031,0.0
1.0332557480655065,2.8177011188497962,0.0
0.5366556422881636,0.23327348611282203,0.0
1.0445698009343607,-0.8659540952340427,0.0
-2.263905051918493,-0.5431502968502682,0.0
-2.331579258219534,0.7099117661822651,0.0
-0.008597373551053056,-1.8011316771650905,0.0
1.752960039581841,-4.282870010269357,0.0
-4.159382974737304,-2.298388508784334,0.0
-2.319087565336318,-0.14482288171334187,0.0
-1.243202277143786,2.33577981758648,0.0
-0.4745702472204576,-1.5029275061140228,0.0
-0.19410728296140006,2.793521592508285,0.0
-2.0361361946501777,0.47872913583246185,0.0
-1.9315495205101272,0.7012368043159806,0.0
0.3563801758744622,-0.36265150861670775,0.0
0.913701566434934,-0.3219855165816672,0.0
0.31284979405888275,-4.063351523916803,0.0
-0.7460603211670355,3.596492872602293,0.0
4.295577023230074,-0.6427484466582756,0.0
-0.0336146399538655,0.4080007710155611,0.0
-2.685095847467076,0.8846436346210484,0.0
0.7189855636639415,0.04744679046839351,0.0
-1.293627912394351,2.7314777347716506,0.0
0.07954072244666388,3.249030050156962,0.0
-1.5517133077858936,2.9708762337996326,0.0
0.723079636376871,-0.06823367117318818,0.0
0.8158628827393214,-0.6540250098348418,0.0
-1.5428270109966136,0.8612135974372328,0.0
0.025347846981406616,-1.6674614390602305,0.0
0.9138390255425907,-0.8257363217867737,0.0
2.8127031180062163,-3.3691215447563323,0.0
0.22193998051950425,0.4163863243293176,0.0
0.37118358600225343,-2.0939034460840342,0.0
-1.7938816536990743,-0.998016893998759,0.0
1.3040573825727089,0.14160574393775674,0.0
0.000920439626016855,0.6675763396670921,0.0
-2.321678232054614,-0.24812074077657575,0.0
0.5037137563450486,2.7066830742828034,0.0
0.21305742128542632,-4.93785660589884,0.0
0.21030447882539527,-0.6642334299971335,0.0
-0.6902407424170739,-4.26173782531788,0.0
1.1220919986701756,3.5247748082606636,0.0
-2.296118030649277,-0.3997221186077667,0.0
-0.5876412640020874,-1.5336691376694302,0.0
0.9146913139986089,0.11822703871483736,0.0
-1.9118674266960989,-3.821157524282524,0.0
-0.18720786931811637,0.08969033384204864,0.0
0.3752136504519786,-1.1162230366902377,0.0
3.99305871196119,0.26319901642952404,0.0
-0.9210431117244418,-4.008102071247725,0.0
-2.761065928233503,-0.6010463025809636,0.0
0.40387558581862937,0.11024493588614422,0.0
3.2829129504582975,2.598771458612833,0.0
0.8701881649197771,-0.732592560402084,0.0
-1.9066440866782919,1.8839484518094742,0.0
0.42938751678178366,-0.9935076772618509,0.0
2.7418962176081627,-3.939374648966347,0.0
-0.8622920538673151,2.467525528908555,0.0
1.1481703839379822,-0.5887274402739752,0.0
-0.42046972439062763,-1.572541106250762,0.0
0.12265835857668478,0.11031735012239946,0.0
-0.17859202809050578,3.241678910384867,0.0
2.6237362209519577,2.1425719134869015,0.0
3.247049905107496,-1.0435603227202717,0.0
2.9195715243631817,1.9301991699249446,0.0
0.36595800261021616,-1.3326335908339204,0.0
0.47064763938841947,0.39395550874591645,0.0
1.7741701464448814,-4.069468434502461,0.0
4.002844075052621,-2.392326231844924,0.0
